Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,Latency,Throughput,area,avg_power,sum_power,Throughput_per_watt_area,Throughput_per_watt_avg,Throughput_per_watt_sum
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,16,11.448276320938021,1431.1324727579224,,1742361.0,,,0.0008213754054170878,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,16,24.219062173040584,1352.9838507320756,,1724544.9669421487,,,0.0007845454172941044,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,16,49.48134578706231,1324.4587219197147,,1775160.2721774194,,,0.0007461065587588482,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,32,3.195634440984577,2563.4972182475412,,1814215.7272727273,,,0.0014130057300854697,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,32,6.589562835986726,2486.3561373941507,,1807340.7424242424,,,0.0013756986046024303,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,32,13.725067271036096,2387.456422100754,,1778415.3695652173,,,0.0013424627693610371,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,32,29.65603710000869,2209.8704482663597,,1756453.1515151516,,,0.0012581436893776992,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,32,63.453524530050345,2065.6378187144965,,1792686.4811320754,,,0.0011522582673854122,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,64,3.703812559018843,4423.549987729454,,1878156.2631578948,,,0.0023552619526406096,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,64,7.547888156957924,4341.346787153071,,1874640.9090909092,,,0.0023158284693885027,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,64,15.991075106081553,4098.2860480141235,,1873463.3703703703,,,0.002187545330658865,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,64,34.60332820692565,3787.8437361920205,,1884029.3544668588,,,0.0020105014432027796,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,64,81.07048113201745,3233.532061726849,,1871040.0209617757,,,0.0017282003727877011,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,1,1.0125680230557919,252.82252073043645,,599598.0,,,0.0004216533756457434,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,1,2.0379014420323074,251.2388427820167,,607922.0,,,0.00041327479969801504,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,1,4.14156597701367,247.24947174169336,,608117.8095238095,,,0.0004065815338236906,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,8.243811832973734,248.42876590273156,,613386.0,,,0.00040501212271348147,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,16.540097609977238,247.64061836788864,,614919.4047619047,,,0.0004027204483224504,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,16,1.2627828179392964,3243.629816474823,,620587.3333333334,,,0.005226709670422143,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,16,2.4502032389864326,3343.3961190047066,,635141.72,,,0.0052640159097165065,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,16,5.190738047007471,3156.39122059831,,636514.0961538461,,,0.004958870887024954,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,11.237119775963947,2916.0497221085357,,643312.6991150442,,,0.004532865162027612,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,26.025737037998624,2518.122729985122,,650722.7908745247,,,0.00386973188168336,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,32,1.342154766083695,6103.618008155371,,642856.8571428572,,,0.009494521121362186,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,32,2.8386348449857906,5771.788516209105,,637418.4137931034,,,0.009054944744791358,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,32,5.986412403057329,5473.729137549061,,655894.3606557377,,,0.008345443208379837,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,13.553278894978575,4835.435063929864,,670489.1985294118,,,0.007211801583881521,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,32.84376491198782,3990.7726885525035,,692958.203030303,,,0.005759038093640963,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.7799362819641829,9204.823883875239,,637140.0,,,0.014447097786789776,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,64,3.7430183480028063,8754.432106239687,,648930.1578947369,,,0.013490561348914448,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,64,8.216434620087966,7976.209028642933,,663221.6785714285,,,0.012026460060569176,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,19.478258035960607,6729.14383606665,,684685.9387755102,,,0.00982807365388725,
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,50.84537559305318,5155.709775813237,,716702.982421875,,,0.007193649115831942,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,1,0.810393851948902,315.8957825066788,,732437.8888888889,,,0.00043129361178446675,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,1,1.613234949996695,317.37472585815783,,745091.5882352941,,,0.00042595397783223046,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,1,3.222040673950687,317.8110097363942,,747831.1515151515,,,0.0004249769604976869,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,6.46943591395393,316.56546679482017,,750249.7878787878,,,0.00042194675947841156,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,12.997504352009855,315.13742092855074,,760810.251908397,,,0.0004142129001785506,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,16,0.9619540789863095,4257.999513153782,,780805.8,,,0.00545334001508926,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,16,2.05231862294022,3991.5829386491014,,785392.8,,,0.005082275949880239,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,16,4.182951302966103,3916.8517186375598,,782716.7441860465,,,0.005004175198411944,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,9.253407971002162,3541.181811359298,,780362.0,,,0.004537870643828503,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,20.340836592949927,3221.8930475413476,,817563.8058252428,,,0.003940845992184296,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,32,1.112204857985489,7365.5495578737,,790285.25,,,0.009320115183566567,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,32,2.367868428933434,6919.303369984916,,791019.1666666666,,,0.008747327070648203,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,32,4.936139339930378,6638.386346780514,,804898.8235294118,,,0.008247479251704907,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,11.111969609046355,5897.784308791355,,823941.3482142857,,,0.007158014731963052,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,26.7097647190094,4907.268984916058,,850380.8376383764,,,0.005770672112678613,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.4415492620319128,11365.549850794689,,768214.1875,,,0.014794766922727118,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,64,3.0758581469999626,10653.287126378133,,790771.5,,,0.013472017044592695,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,64,6.824278754997067,9603.35917579735,,807786.0289855072,,,0.011888493773354982,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,15.537401060923003,8435.902470822468,,850530.1025641026,,,0.009918405527788679,
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,39.25314297701698,6678.293255484978,,893720.8508997429,,,0.007472459939545648,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,1,0.6330647460417822,404.38201874394696,,1060148.7142857143,,,0.00038143895596421426,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,1,1.2565012460108846,407.4806942098048,,1072339.3076923077,,,0.00037999231333476916,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,1,2.519195537082851,406.47896716495444,,1076889.2692307692,,,0.00037745660466586845,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,5.040154407033697,406.33675768781023,,1083927.8039215687,,,0.00037487437467487655,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,10.202133790939115,401.48463879564156,,1093808.5940594058,,,0.00036705200615185196,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,16,0.7614958410849795,5378.886894725542,,1108569.875,,,0.004852095493507382,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,16,1.580327459028922,5183.735784122749,,1122663.25,,,0.004617355902691879,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,16,3.388271188014187,4835.504329747115,,1103744.3142857142,,,0.004381000442911818,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,7.473442170070484,4384.592702306407,,1120103.0266666666,,,0.003914454829529914,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,15.762264633085579,4157.778182612003,,1170109.0372670807,,,0.0035533254168542737,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,32,0.9131587089505047,8971.058283411745,,1137016.7,,,0.007889996939721066,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,32,1.908522434066981,8584.651512367285,,1132851.238095238,,,0.007577915990806887,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,32,4.126867754035629,7940.1623587178065,,1128273.8139534884,,,0.007037442738208519,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,9.475236475933343,6916.5556096102055,,1144785.1979166667,,,0.006041793361931369,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,21.440453022019938,6113.303663191512,,1207597.7788018433,,,0.005062367429374557,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.239248838974163,13220.912124123919,,1060084.857142857,,,0.012471560210525928,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,64,2.679572107968852,12228.818139489644,,1083362.6551724137,,,0.011287834301011112,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,64,5.750257036997937,11397.055745218422,,1106604.5166666666,,,0.010299122743099614,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,13.53553266194649,9683.54946004401,,1144767.306569343,,,0.008458967516345157,
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,33.7196821810212,7774.213250074618,,1180674.0809248555,,,0.006584554853600967,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,128,1,1.1502335919067264,222.5634878004496,,802383.6666666666,,,0.00027737788921482236,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,256,1,2.2812722167000175,224.43617041925643,,796772.25,,,0.00028168171070121537,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,512,1,6.2040477800183,165.0535321952307,,806464.5869565217,,,0.00020466308733793056,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,1,9.111914436798543,224.76067068070074,,811799.4347826086,,,0.0002768672421420068,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,1,19.819873901084065,206.66125427649496,,817441.4207650273,,,0.0002528147571517538,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,128,16,2.5065509560517967,1634.11798595622,,1042070.5,,,0.0015681453279372366,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,256,16,5.159718585200608,1587.683487912839,,1043738.1960784313,,,0.0015211510835553756,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,512,16,10.570082473102957,1550.0352094405473,,1036015.6442307692,,,0.0014961503893036597,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,16,22.2679555057548,1471.5315912828921,,1025991.5450450451,,,0.0014342531362851398,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,16,45.908015246037394,1427.5502795921202,,1032725.603524229,,,0.001382313244409291,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,128,32,2.879656238015741,2844.7840029839076,,1059369.6896551724,,,0.0026853552926456603,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,256,32,5.90236591687426,2775.8360343535837,,1061082.9491525423,,,0.002616040561739841,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,512,32,12.076527189929038,2713.362830609629,,1059221.0826446281,,,0.0025616586329975555,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,32,25.26307211909443,2594.142141187426,,1054725.3228346456,,,0.0024595428639330418,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,32,55.12774168001488,2377.605104174197,,1050069.1211573237,,,0.002264236759532308,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,128,64,3.3545722709968686,4884.080197542208,,1087072.8823529412,,,0.004492872811775732,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,256,64,6.823100957088172,4802.508449762713,,1084160.1304347827,,,0.004429703984628871,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,512,64,14.140239146072417,4634.716522330051,,1084773.4545454546,,,0.004272520223378904,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,64,30.345858448185027,4319.27144930841,,1090823.5592105263,,,0.0039596426139113135,
Nvidia H100 GPU,2,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,64,68.88518226705492,3805.520888131165,,1091140.0967741935,,,0.0034876556176256994,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,128,1,0.8382111149840057,305.4123184764555,,1146790.0,,,0.0002663193073504787,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,256,1,1.6485482370480895,310.5762928216122,,1155281.7647058824,,,0.00026883164117169313,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,512,1,4.518501413986087,226.62380868807958,,1164145.1515151516,,,0.0001946697182848079,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,1,8.767094620969146,233.60076382677465,,1166240.4242424243,,,0.0002003024067516086,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,1,14.872554993256927,275.4066131782392,,1179698.2954545454,,,0.00023345512512766938,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,128,16,1.6041219606995583,2553.4218097816783,,1602359.2352941176,,,0.0015935389228202567,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,256,16,3.3041378729976714,2479.315426558707,,1610239.1176470588,,,0.0015397187904499393,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,512,16,6.952815328724682,2356.4555112389603,,1586682.2352941176,,,0.00148514646400018,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,16,14.493216591887176,2260.9197752790396,,1588153.4375,,,0.0014236154529489785,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,16,29.628936352673918,2211.89175405838,,1606770.7037037036,,,0.0013766069725816108,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,128,32,1.8597052483819425,4404.999129366088,,1642794.4736842106,,,0.0026814061040071695,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,256,32,3.7895947410725057,4323.417441560812,,1618020.4871794872,,,0.00267204122309807,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,512,32,7.9521159757860005,4120.664248330603,,1630628.5189873418,,,0.002527040463446347,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,32,17.2269269451499,3804.276886334108,,1599630.567251462,,,0.002378222174680459,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,32,36.70586905628443,3570.8730884157912,,1607383.3469945355,,,0.002221544160633842,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,128,64,2.29538241494447,7137.808451144888,,1595273.0,,,0.00447434918734592,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,256,64,4.618308005854487,7095.239199824051,,1591312.7916666667,,,0.004458733215104008,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,512,64,9.669730619061738,6777.438026123526,,1596155.857142857,,,0.004246100401658295,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,1024,64,21.269900653045624,6162.323093936589,,1594658.8349056605,,,0.0038643520225447787,
Nvidia H100 GPU,4,vLLM,mistralai/Mixtral-8x7B-v0.1,2048,64,49.232257758267224,5324.639005733594,,1564267.3387423935,,,0.003403918802021644,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,1,1.04112100135535,245.8888060722381,,584048.7272727273,,,0.00042100734851429256,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,1,2.0820018760859966,245.9171655323004,,593658.7619047619,,,0.0004142399326226938,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,1,4.168167361058295,245.67151731162903,,594748.6904761905,,,0.00041306777340683183,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,1,8.359316114336252,244.99611834126884,,594741.0476190476,,,0.00041193746307249574,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,1,16.80836717924103,243.68815580484906,,596125.8816568047,,,0.0004087864045217594,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,16,1.2126724505797029,3377.6639339353,,626790.9166666666,,,0.005388820807898807,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,16,2.330141433980316,3515.666422877403,,628646.8333333334,,,0.0055924347924190656,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,16,4.878800975158811,3358.2021655365193,,619916.52,,,0.005417184503385261,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,16,10.615779538173229,3086.725744649247,,613833.7735849057,,,0.0050286020051034065,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,16,22.87006805278361,2865.579579769696,,621222.8478260869,,,0.004612804551213034,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,32,1.3848502007313073,5915.441248211536,,620783.9285714285,,,0.009528985812864668,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,32,2.7303526452742517,6000.6900677675285,,613265.1724137932,,,0.009784821212248192,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,32,5.800562317948788,5649.107483701255,,621552.2542372881,,,0.009088708865891446,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,32,12.702925032004714,5159.12672356041,,622937.9921875,,,0.008281926593437808,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,32,29.897887520026416,4383.988665159183,,620835.4381270903,,,0.007061434312423614,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,64,1.7278338833712041,9482.393045813476,,636285.1111111111,,,0.014902742308797503,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,64,3.592861365992576,9120.307371210634,,642751.75,,,0.014189471084614914,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,64,7.603187692817301,8619.54257184938,,646171.077922078,,,0.013339412527666265,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,64,17.169125009328127,7634.168889141846,,648868.0988372093,,,0.011765363257682881,
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,64,41.794041024986655,6272.281731342434,,653347.5523809524,,,0.009600222283660146,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,1,0.7851440529339015,326.0548163657195,,747478.375,,,0.0004362063536162093,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,1,1.5457011219114065,331.24126827757186,,757401.1875,,,0.00043733925130342086,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,1,3.0847894679754972,331.95134080642345,,761366.9354838709,,,0.00043599390167299384,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,1,6.189044129103422,330.907319010615,,767216.4516129033,,,0.00043130894588477007,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,1,12.426945878658444,329.60632805477263,,771464.92,,,0.00042724733103194454,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,16,0.9267162000760436,4419.907626157711,,777137.1,,,0.005687423269533408,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,16,1.9030796247534454,4304.601811425163,,762752.4,,,0.005643511330053059,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,16,4.004442609846592,4091.4558145278706,,767362.7804878049,,,0.005331840321896995,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,16,8.622470217756927,3800.3030654160216,,763231.9418604651,,,0.004979224344505745,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,16,17.99014082690701,3642.884212556073,,779055.0274725275,,,0.004676029399841766,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,32,1.089031987823546,7522.276748153091,,776597.2727272727,,,0.009686200315558901,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,32,2.3245734870433807,7048.174682934532,,777345.304347826,,,0.00906698045709272,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,32,4.812179182190448,6809.389002236693,,763743.5510204082,,,0.008915805564759181,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,32,10.581300304736942,6193.567719712239,,760900.261682243,,,0.008139789183432708,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,32,23.750717371236533,5518.65436109882,,774948.1083333333,,,0.007121321159125982,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,64,1.4104363387450576,11616.263385965893,,769677.6875,,,0.015092373826889573,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,64,3.089478521142155,10606.320702914594,,760492.5483870967,,,0.013946646453550643,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,64,6.415299860294908,10215.57860539154,,778452.90625,,,0.013122924358523505,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,64,14.525159686803818,9023.790638190338,,771139.3691275168,,,0.011701893327531758,
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,64,35.1998074981384,7447.313455162047,,774118.2885154062,,,0.009620381749983463,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,1,0.7642865008674562,334.9529263037395,,951379.5,,,0.00035207078384991424,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,256,1,1.5270150252617896,335.2946706678432,,938108.0,,,0.00035741585261808153,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,512,1,3.048274879809469,335.9277100574357,,960672.40625,,,0.0003496797741581179,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,1,4.705979804042727,435.19098790875427,,1093049.5833333333,,,0.0003981438669795821,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,1,9.426557838916779,434.5170389863834,,1098705.4,,,0.00039548093509541633,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,16,0.7244965466670692,5653.581123116452,,1097390.0,,,0.005151843121512362,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,256,16,1.5024446561001241,5452.447094633001,,1103684.1875,,,0.004940223984710301,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,512,16,3.1754310131073,5159.614531813598,,1091252.2580645161,,,0.004728159317594333,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,16,6.346816781908274,5162.903093942436,,1118334.71875,,,0.004616599133856082,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,16,13.58369392901659,4824.608117826207,,1125771.9784172662,,,0.004285599757607371,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,32,0.9119946057908237,8982.509269225797,,1059304.3,,,0.008479630705950874,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,256,32,1.8885775790549815,8675.312140578482,,1053996.3,,,0.008230875327151036,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,512,32,4.1633535348810256,7870.578303155415,,1050373.6585365853,,,0.007493122318129112,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,32,8.983722359873354,7294.971658153945,,1038792.8351648352,,,0.007022547144346045,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,32,19.54999485099688,6704.451893669755,,1064692.0505050505,,,0.006297080823031797,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,64,1.2554873819462955,13049.912118273156,,1051434.0833333333,,,0.012411536134439707,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,256,64,2.428159626200795,13494.994170243348,,1050782.8461538462,,,0.012842800222366337,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,512,64,5.4685670719482005,11984.12657973536,,1046836.0909090909,,,0.011447949381768194,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,1024,64,12.647341694217175,10363.60076046106,,1047323.5161290322,,,0.00989531945082788,
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,2048,64,29.630634027998894,8847.060098420172,,1049602.973063973,,,0.008428958687677941,
Nvidia A100 GPU,1,Deepspeed-MII,meta-llama/Llama-2-7b-hf,1024,1,15.73628044128418,130.1451132395344,,397469.24025974027,,,0.0003274344277672569,
Nvidia A100 GPU,1,Deepspeed-MII,meta-llama/Llama-2-7b-hf,1024,16,26.135457277297974,1253.775652452932,,506742.37109375,,,0.002474187524020913,
Nvidia A100 GPU,1,Deepspeed-MII,meta-llama/Llama-2-7b-hf,1024,32,44.72714328765869,1465.2400127258513,,528044.1696832579,,,0.0027748436529557007,
